,Predictions,Actuals
2259,0.02112497,6.354680117121721e-11
2260,0.02112497,1.6745177883279087e-10
2261,0.02112497,3.38675234455572e-10
2262,0.02112497,3.512630434545564e-10
2263,0.02112497,0.38797932196177365
2264,0.26167595,3.6876085991727287e-10
2265,0.16836078,0.004721013367636596
2266,0.05748635,3.8084948181480453e-10
2267,0.022442278,3.159760406307769e-10
2268,0.020911245,2.78208798889441e-10
2269,0.02112497,1.9764937132185545e-10
2270,0.021124974,6.733247499631212e-11
2271,0.02112497,9.771667842652679e-12
2272,0.02112497,0.0
2273,0.02112497,0.0
2274,0.02112497,0.0
2275,0.02112497,0.0
2276,0.02112497,0.0
2277,0.02112497,0.0
2278,0.02112497,0.0
2279,0.02112497,0.0
2280,0.02112497,0.0
2281,0.02112497,0.0
2282,0.02112497,0.0
2283,0.02112497,6.180240577899367e-11
2284,0.02112497,2.1865209542064033e-10
2285,0.02112497,3.710837520031037e-10
2286,0.02112497,0.006142523844699989
2287,0.025364796,0.8463303443536172
2288,0.5715467,0.009392939372594868
2289,0.4667227,0.8866405940210762
2290,0.64762646,0.7532552081523505
2291,0.5773251,0.701027254408855
2292,0.49471778,0.668547062541355
2293,0.42433092,0.531441740293235
2294,0.36264935,2.228309250374078e-10
2295,0.22384046,1.493869168497202e-11
2296,0.096555315,0.0
2297,0.02112497,0.0
2298,0.02112497,0.0
2299,0.02112497,0.0
2300,0.02112497,0.0
2301,0.02112497,0.0
2302,0.02112497,0.0
2303,0.02112497,0.0
2304,0.02112497,0.0
2305,0.02112497,0.0
2306,0.02112497,0.0
2307,0.02112497,1.1098901195884618e-10
2308,0.02112497,2.7427468470070637e-10
2309,0.02112497,0.38816508543899075
2310,0.26179546,0.005332124313577493
2311,0.17027502,0.6009100715455772
2312,0.3550836,0.5888850672772294
2313,0.39818725,0.6450640983683297
2314,0.3573216,0.5768168030210367
2315,0.34606227,0.5070104508700866
2316,0.3189053,0.43743142494296433
2317,0.2706057,3.2472558561676903e-10
2318,0.1536471,1.6656155575618227e-10
2319,0.06689709,1.5471807417533407e-11
2320,0.02112497,0.0
2321,0.02112497,0.0
2322,0.02112497,0.0
2323,0.02112497,0.0
2324,0.02112497,0.0
2325,0.02112497,0.0
2326,0.02112497,0.0
2327,0.02112497,0.0
2328,0.02112497,0.0
2329,0.02112497,0.0
2330,0.02112497,0.0
2331,0.02112497,1.0556285307810705e-10
2332,0.02112497,2.600561445780965e-10
2333,0.02112497,0.5107278402309452
2334,0.34367958,0.0004893849742603516
2335,0.2314958,0.5533363835531786
2336,0.3407034,0.66506590587241
2337,0.4146477,0.5297024343113461
2338,0.3342491,0.006002654125176186
2339,0.22250013,0.5028905732041349
2340,0.31447896,2.5287965227418193e-10
2341,0.22557695,2.585335622673996e-10
2342,0.08672969,1.1113745347917009e-10
2343,0.02112497,1.9136182858528164e-11
2344,0.02112497,0.0
2345,0.02112497,0.0
2346,0.02112497,0.0
2347,0.02112497,0.0
2348,0.02112497,0.0
2349,0.02112497,0.0
2350,0.02112497,0.0
2351,0.02112497,0.0
2352,0.02112497,0.0
2353,0.02112497,0.0
2354,0.02112497,0.0
2355,0.02112497,3.464319241643807e-11
2356,0.02112497,9.992675486437676e-11
2357,0.02112497,2.543844204920232e-10
2358,0.02112497,0.003910868307030836
2359,0.023822308,0.004342526644569683
2360,0.025204211,0.4404409636920152
2361,0.2957629,0.004403777697947977
2362,0.19549493,0.004526292528230403
2363,0.071657695,0.5383595212906962
2364,0.36253756,0.004911077396586526
2365,0.24527049,0.3922696948739383
2366,0.26007426,2.0764497321923555e-10
2367,0.169833,3.175792048862121e-11
2368,0.055354342,0.0
2369,0.02112497,0.0
2370,0.02112497,0.0
2371,0.02112497,0.0
2372,0.02112497,0.0
2373,0.02112497,0.0
2374,0.02112497,0.0
2375,0.02112497,0.0
2376,0.02112497,0.0
2377,0.02112497,0.0
2378,0.02112497,1.3412717205174713e-11
2379,0.02112497,2.4914190411530034e-10
2380,0.02112497,0.5524525233961726
2381,0.3729081,0.7435798142174067
2382,0.44784388,0.008935159636513096
2383,0.3053816,0.7566774117137955
2384,0.5208431,0.7844978258445817
2385,0.52267313,0.8067296425392003
2386,0.491655,0.008640317372297222
2387,0.39703798,0.008024129739547449
2388,0.22208117,0.8008242293096965
2389,0.53515923,0.006075178222445874
2390,0.42676508,3.431174422138451e-10
2391,0.21676844,6.41817051104729e-11
2392,0.020852419,0.0
2393,0.02112497,0.0
2394,0.02112497,0.0
2395,0.02112497,0.0
2396,0.02112497,0.0
2397,0.02112497,0.0
2398,0.02112497,0.0
2399,0.02112497,0.0
2400,0.02112497,0.0
2401,0.02112497,0.0
2402,0.02112497,4.259581979639667e-11
2403,0.02112497,2.9113293270248305e-10
2404,0.02112497,0.5646938276037456
2405,0.38146856,0.0065644359614478575
2406,0.2616721,0.00705187423625518
2407,0.11478055,0.9100077741089868
2408,0.61753404,0.00937423578961479
2409,0.5250893,0.9318841795441083
2410,0.7090804,0.9493281334663437
2411,0.6619031,0.9615864031461554
2412,0.6501559,0.8878556907384894
2413,0.63902056,0.007289397016576327
2414,0.5223606,0.4182379862181706
2415,0.40732154,1.0187218196482155e-10
2416,0.18232839,0.0
2417,0.061781034,0.0
2418,0.02112497,0.0
2419,0.02112497,0.0
2420,0.02112497,0.0
2421,0.02112497,0.0
2422,0.02112497,0.0
2423,0.02112497,0.0
2424,0.02112497,0.0
2425,0.02112497,0.0
2426,0.02112497,3.9376767759689465e-11
2427,0.02112497,3.5539606837831143e-10
2428,0.02112497,0.6716057981525186
2429,0.45030698,0.8591450546877788
2430,0.52614236,0.9625559358149185
2431,0.55156887,0.9975469042186674
2432,0.6409826,0.009353229248458255
2433,0.5943496,0.9910324589902323
2434,0.79817677,0.009550189428411722
2435,0.6048071,0.918736960296956
2436,0.7447474,0.7669380878372315
2437,0.600078,0.0042605616911291
2438,0.4324324,1.4394167152354172e-10
2439,0.19904037,4.6090548611795647e-11
2440,0.020931497,0.0
2441,0.02112497,0.0
2442,0.02112497,0.0
2443,0.02112497,0.0
2444,0.02112497,0.0
2445,0.02112497,0.0
2446,0.02112497,0.0
2447,0.02112497,0.0
2448,0.02112497,0.0
2449,0.02112497,0.0
2450,0.02112497,2.913729789820952e-11
2451,0.02112497,2.442959368560345e-10
2452,0.02112497,0.48301897055224036
2453,0.32464537,0.603283009114138
2454,0.3748202,0.6588390123278862
2455,0.35290635,0.6704034249609423
2456,0.38140628,0.6421024864421762
2457,0.38491508,0.6840392276002273
2458,0.39462996,0.6697888786630255
2459,0.39399844,0.6729846034645758
2460,0.4000836,0.6445772122174314
2461,0.38864258,0.5598762758332874
2462,0.35680172,3.147477966555604e-10
2463,0.22819827,7.117964432070593e-11
2464,0.10706228,0.0
2465,0.02112497,0.0
2466,0.02112497,0.0
2467,0.02112497,0.0
2468,0.02112497,0.0
2469,0.02112497,0.0
2470,0.02112497,0.0
2471,0.02112497,0.0
2472,0.02112497,0.0
2473,0.02112497,0.0
2474,0.02112497,3.5602546264531844e-11
2475,0.02112497,2.827447358502557e-10
2476,0.02112497,0.5197517896430455
2477,0.3499435,0.6312641622457501
2478,0.39358824,0.006768953915748377
2479,0.23764719,0.007177531777419292
2480,0.1411451,0.6262120750246125
2481,0.41652575,0.005525979953226784
2482,0.29698375,0.4998051181887139
2483,0.33553916,0.5211534973016088
2484,0.34515414,0.517634594943804
2485,0.2882561,0.46640162092074544
2486,0.27342716,2.8910013700573095e-10
2487,0.16515805,8.95736218909829e-11
2488,0.07521595,0.0
2489,0.02112497,0.0
2490,0.02112497,0.0
2491,0.02112497,0.0
2492,0.02112497,0.0
2493,0.02112497,0.0
2494,0.02112497,0.0
2495,0.02112497,0.0
2496,0.02112497,0.0
2497,0.02112497,0.0
2498,0.02112497,3.259300751548096e-11
2499,0.02112497,2.7092839740563127e-10
2500,0.02112497,0.49124091294797234
2501,0.33026183,0.6788679618115062
2502,0.40847167,0.007403208955186389
2503,0.26098132,0.6816866476730054
2504,0.4531899,0.6887800133270142
2505,0.46028927,0.684183850906116
2506,0.40782326,0.6566196045332999
2507,0.39949492,0.6051618489915809
2508,0.37569073,0.513234799709443
2509,0.3299301,0.4124339386200789
2510,0.27016908,2.6091879962983067e-10
2511,0.14681885,1.054525821352935e-10
2512,0.06029543,0.0
2513,0.02112497,0.0
2514,0.02112497,0.0
2515,0.02112497,0.0
2516,0.02112497,0.0
2517,0.02112497,0.0
2518,0.02112497,0.0
2519,0.02112497,0.0
2520,0.02112497,0.0
2521,0.02112497,0.0
2522,0.02112497,5.292986748103535e-12
2523,0.02112497,3.24950363665377e-11
2524,0.02112497,1.0128477880312848e-10
2525,0.02112497,3.278029816280372e-10
2526,0.02112497,0.43425690524668586
2527,0.29188636,0.48197012713463844
2528,0.3179203,0.004803092832809712
2529,0.16192506,0.42177258169563014
2530,0.26457658,0.46235426735206336
2531,0.30678728,2.3888546993826603e-10
2532,0.15315722,1.3488549072156715e-10
2533,0.074010275,8.664339389077078e-11
2534,0.02112497,1.19615562476188e-10
2535,0.02112497,1.465750176397902e-11
2536,0.02112497,0.0
2537,0.02112497,0.0
2538,0.02112497,0.0
2539,0.02112497,0.0
2540,0.02112497,0.0
2541,0.02112497,0.0
2542,0.02112497,0.0
2543,0.02112497,0.0
2544,0.02112497,0.0
2545,0.02112497,0.0
2546,0.02112497,1.9950488512082553e-11
2547,0.02112497,1.403061364600051e-10
2548,0.02112497,3.802150016075153e-10
2549,0.02112497,0.6214980087020828
2550,0.41738582,0.006825522711618733
2551,0.29637954,0.8139332779793386
2552,0.5225045,0.8328077810942797
2553,0.56498784,0.8577531009612342
2554,0.5387809,0.0008382767762308974
2555,0.44646186,0.6901185282450443
2556,0.5326139,0.5263510576059364
2557,0.41637185,0.0038839198793085205
2558,0.2290114,1.7188677620752844e-10
2559,0.095535144,4.277267680552801e-11
2560,0.02094816,0.0
2561,0.02112497,0.0
2562,0.02112497,0.0
2563,0.02112497,0.0
2564,0.02112497,0.0
2565,0.02112497,0.0
2566,0.02112497,0.0
2567,0.02112497,0.0
2568,0.02112497,0.0
2569,0.02112497,0.0
2570,0.02112497,9.12912978789492e-12
2571,0.02112497,1.0340579056012093e-10
2572,0.02112497,2.7609499751598413e-10
2573,0.02112497,3.618515616559308e-10
2574,0.02112497,0.5194447277817282
2575,0.3497298,0.6713475105780319
2576,0.41014627,0.007129602255592114
2577,0.25918794,0.7130208747512615
2578,0.47020605,0.685941394712827
2579,0.47169176,0.006298539718510675
2580,0.30647376,0.0005388667662396176
2581,0.16112228,0.004003050251718361
2582,0.023750931,2.918429054441758e-10
2583,0.022215545,1.3761765545069192e-10
2584,0.020942882,0.0
2585,0.02112497,0.0
2586,0.02112497,0.0
2587,0.02112497,0.0
2588,0.02112497,0.0
2589,0.02112497,0.0
2590,0.02112497,0.0
2591,0.02112497,0.0
2592,0.02112497,0.0
2593,0.02112497,0.0
2594,0.02112497,2.039157112665257e-11
2595,0.02112497,1.536904370196882e-10
2596,0.02112497,0.38893316151088203
2597,0.2622899,0.000521969923928364
2598,0.16899578,0.49718237462510134
2599,0.29641733,0.4561494286901129
2600,0.32356027,0.4891695229417434
2601,0.26768544,0.4757470506478657
2602,0.26536167,0.0005091700569365559
2603,0.16451931,3.5927165434819685e-10
2604,0.07816027,3.280137684249614e-10
2605,0.021101274,3.2510262571350444e-10
2606,0.02112497,3.5547198580136567e-10
2607,0.02112497,7.898764839477583e-11
2608,0.02112497,0.0
2609,0.02112497,0.0
2610,0.02112497,0.0
2611,0.02112497,0.0
2612,0.02112497,0.0
2613,0.02112497,0.0
2614,0.02112497,0.0
2615,0.02112497,0.0
2616,0.02112497,0.0
2617,0.02112497,0.0
2618,0.02112497,8.868891311335967e-11
2619,0.02112497,3.572863605856915e-10
2620,0.02112497,0.005714860694273892
2621,0.025069011,0.823115846575748
2622,0.5545729,0.9608085708288769
2623,0.6170707,0.009913955032085472
2624,0.512294,0.009754414741617996
2625,0.3172729,0.991290746564719
2626,0.679307,0.9890475889596935
2627,0.7078857,0.009321992992528942
2628,0.60255635,0.9027744496707732
2629,0.73306024,0.7533061022556976
2630,0.58692175,0.005210576471258663
2631,0.41732585,2.207421458269738e-10
2632,0.19230512,5.292986748103535e-12
2633,0.020889852,0.0
2634,0.02112497,0.0
2635,0.02112497,0.0
2636,0.02112497,0.0
2637,0.02112497,0.0
2638,0.02112497,0.0
2639,0.02112497,0.0
2640,0.02112497,0.0
2641,0.02112497,0.0
2642,0.02112497,9.021446386119047e-11
2643,0.02112497,0.003892800900342598
2644,0.023809824,0.5913288317018256
2645,0.3970249,0.693572965509732
2646,0.4344817,0.007713052256363834
2647,0.2814837,0.7052565543970032
2648,0.4720939,0.7084387082087837
2649,0.47596782,0.008052999419671119
2650,0.31593508,0.7982897029630086
2651,0.5358523,0.0076910914507695395
2652,0.42459002,0.7069195192238713
2653,0.5124807,0.6034191508405916
2654,0.4432259,0.44414732676827134
2655,0.32450122,1.9774437287698068e-10
2656,0.17553864,2.035764133885975e-12
2657,0.068761334,0.0
2658,0.02112497,0.0
2659,0.02112497,0.0
2660,0.02112497,0.0
2661,0.02112497,0.0
2662,0.02112497,0.0
2663,0.02112497,0.0
2664,0.02112497,0.0
2665,0.02112497,0.0
2666,0.02112497,7.898764839477583e-11
2667,0.02112497,3.4611510490099227e-10
2668,0.02112497,0.4411123409675469
2669,0.29643473,0.508315884620941
2670,0.32923058,0.005881742459149196
2671,0.17304756,0.6471240372013055
2672,0.39393416,0.006616984123153789
2673,0.31124535,0.005944609400308762
2674,0.14696611,0.5631627625569295
2675,0.37718645,0.5182169075384782
2676,0.36208788,0.47289486104390865
2677,0.28111565,3.7042552082869113e-10
2678,0.16756411,3.232695893723899e-10
2679,0.0771799,1.6321611708172437e-10
2680,0.02112497,4.07152826777195e-12
2681,0.02112497,0.0
2682,0.02112497,0.0
2683,0.02112497,0.0
2684,0.02112497,0.0
2685,0.02112497,0.0
2686,0.02112497,0.0
2687,0.02112497,0.0
2688,0.02112497,0.0
2689,0.02112497,0.0
2690,0.02112497,3.533492733330864e-11
2691,0.02112497,1.6924240264999336e-10
2692,0.02112497,2.727228382805848e-10
2693,0.02112497,3.7133991860438965e-10
2694,0.02112497,0.4290953957033519
2695,0.28847417,0.6207977898924087
2696,0.37411016,0.9158135189483129
2697,0.46442533,0.009813515519129873
2698,0.4330157,0.9152384155804901
2699,0.7004912,0.9011114848439051
2700,0.63695693,0.007930153777716937
2701,0.508027,0.6329848078275344
2702,0.5203607,0.3862641906789747
2703,0.35282412,1.6969705741101733e-10
2704,0.16766402,8.1430565355439e-12
2705,0.053948395,0.0
2706,0.02112497,0.0
2707,0.02112497,0.0
2708,0.02112497,0.0
2709,0.02112497,0.0
2710,0.02112497,0.0
2711,0.02112497,0.0
2712,0.02112497,0.0
2713,0.02112497,0.0
2714,0.02112497,4.6426873425853336e-11
2715,0.02112497,2.824576078983108e-10
2716,0.02112497,0.5207132633076559
2717,0.3506128,0.5362147597232646
2718,0.35761347,0.006487140541989374
2719,0.19317858,0.6636815862613675
2720,0.4082935,0.7593625005540083
2721,0.48048767,0.7768700721054277
2722,0.45389608,0.7776843777589821
2723,0.48066628,0.8417265478172169
2724,0.5074799,0.7266732179741343
2725,0.49141186,0.5114853149068846
2726,0.42172024,2.341302646010921e-10
2727,0.23635061,5.0416971128269846e-11
2728,0.08961162,1.2214584803315848e-12
2729,0.02112497,0.0
2730,0.02112497,0.0
2731,0.02112497,0.0
2732,0.02112497,0.0
2733,0.02112497,0.0
2734,0.02112497,0.0
2735,0.02112497,0.0
2736,0.02112497,0.0
2737,0.02112497,0.0
2738,0.02112497,2.392065230512671e-11
2739,0.02112497,1.1983822417833177e-10
2740,0.02112497,3.026604471106124e-10
2741,0.02112497,3.3160731585323663e-10
2742,0.02112497,0.004779223498339899
2743,0.024422213,0.5308729986883306
2744,0.35767838,0.6025408026692026
2745,0.3833135,0.5692191608552403
2746,0.32563248,0.005654805652324257
2747,0.2221074,3.7239597124884303e-10
2748,0.11178337,0.0039342795945705245
2749,0.023583021,2.460662041885823e-10
2750,0.02222164,1.349677687508556e-10
2751,0.020945929,4.155036970457925e-11
2752,0.02112497,0.0
2753,0.02112497,0.0
2754,0.02112497,0.0
2755,0.02112497,0.0
2756,0.02112497,0.0
2757,0.02112497,0.0
2758,0.02112497,0.0
2759,0.02112497,0.0
2760,0.02112497,0.0
2761,0.02112497,0.0
2762,0.02112497,4.4455150653117803e-11
2763,0.02112497,2.15998391663053e-10
2764,0.02112497,0.4695142202290743
2765,0.31547818,0.5620447895245265
2766,0.3556263,0.006237110535770666
2767,0.19872785,0.000593412521501925
2768,0.109509625,0.5889558941332648
2769,0.3948183,0.5693947455117879
2770,0.3891488,0.005106383518181211
2771,0.21924566,3.52823371454113e-10
2772,0.11174327,0.004379195846031305
2773,0.023914188,3.1865773614520515e-10
2774,0.022346368,1.117053464634573e-10
2775,0.02092627,2.985702572860518e-11
2776,0.02112497,0.0
2777,0.02112497,0.0
2778,0.02112497,0.0
2779,0.02112497,0.0
2780,0.02112497,0.0
2781,0.02112497,0.0
2782,0.02112497,0.0
2783,0.02112497,0.0
2784,0.02112497,0.0
2785,0.02112497,0.0
2786,0.02112497,5.1063326240778644e-11
2787,0.02112497,2.912538061979326e-10
2788,0.02112497,0.4328547726994719
2789,0.29095834,0.5571483518938801
2790,0.34727752,0.006488921835606524
2791,0.19405691,0.5057139235873179
2792,0.32130256,0.005975578462195502
2793,0.2275007,0.43111589160623376
2794,0.27278614,3.781096829701777e-10
2795,0.18903701,3.2353975300878043e-10
2796,0.06517907,3.5619722677406255e-10
2797,0.02112497,0.42480459790253655
2798,0.2856458,2.512989654766023e-10
2799,0.18655762,6.557493118960111e-11
2800,0.06349616,2.850069787440365e-12
2801,0.02112497,0.0
2802,0.02112497,0.0
2803,0.02112497,0.0
2804,0.02112497,0.0
2805,0.02112497,0.0
2806,0.02112497,0.0
2807,0.02112497,0.0
2808,0.02112497,0.0
2809,0.02112497,0.0
2810,0.02112497,6.665600715376154e-11
2811,0.02112497,2.7235979406226985e-10
2812,0.02112497,0.4845644540527594
2813,0.32569906,0.7057336866158828
2814,0.4196199,0.7105266387986005
2815,0.39758614,0.9444287285552476
2816,0.5168715,0.8703010421414739
2817,0.5575047,0.7494076139393059
2818,0.5676209,0.008554255443537193
2819,0.39962825,0.8154083595124729
2820,0.56097007,0.6616441248862472
2821,0.51302195,0.5656659049776762
2822,0.4059927,2.2893100705553013e-10
2823,0.23534551,6.710217917866626e-11
2824,0.10929051,4.07152826777195e-13
2825,0.02112497,0.0
2826,0.02112497,0.0
2827,0.02112497,0.0
2828,0.02112497,0.0
2829,0.02112497,0.0
2830,0.02112497,0.0
2831,0.02112497,0.0
2832,0.02112497,0.0
2833,0.02112497,0.0
2834,0.02112497,1.1323937994740735e-11
2835,0.02112497,6.303786013774572e-11
2836,0.02112497,1.2422953783325776e-10
2837,0.02112497,3.552382966579353e-10
2838,0.02112497,0.005088163429182932
2839,0.024635738,0.004101835706315177
2840,0.025366805,0.0049220577993836735
2841,0.025423218,0.4392050844446125
2842,0.29494286,0.0005036225996717166
2843,0.19351703,0.4229270303776774
2844,0.26076487,0.4919326478648429
2845,0.31945547,0.005395118489995427
2846,0.16520563,3.709955347861792e-10
2847,0.084269784,1.5035220872876585e-10
2848,0.020881815,0.0
2849,0.02112497,0.0
2850,0.02112497,0.0
2851,0.02112497,0.0
2852,0.02112497,0.0
2853,0.02112497,0.0
2854,0.02112497,0.0
2855,0.02112497,0.0
2856,0.02112497,0.0
2857,0.02112497,0.0
2858,0.02112497,7.07330485638347e-11
2859,0.02112497,3.612972396614134e-10
2860,0.02112497,0.0062730926668371
2861,0.025455114,0.7851882884088687
2862,0.5268764,0.007861065032423183
2863,0.41435656,0.823531905870611
2864,0.58022285,0.8232010941988545
2865,0.5657882,0.7085740024713043
2866,0.49403504,0.006158809957771076
2867,0.35809746,0.5709533774267944
2868,0.3997912,0.0056251343900728685
2869,0.26327887,0.5756941631535814
2870,0.36315525,3.840630207092105e-10
2871,0.2658239,2.0398187013082452e-10
2872,0.11322157,2.280055829952292e-11
2873,0.02112497,0.0
2874,0.02112497,0.0
2875,0.02112497,0.0
2876,0.02112497,0.0
2877,0.02112497,0.0
2878,0.02112497,0.0
2879,0.02112497,0.0
2880,0.02112497,0.0
2881,0.02112497,0.0
2882,0.02112497,2.8851867187498982e-11
2883,0.02112497,1.4925501591298412e-10
2884,0.02112497,3.1624323467334945e-10
2885,0.02112497,0.4410682335157688
2886,0.2964054,0.5137437407429144
2887,0.3313157,0.45741372226963883
2888,0.2638575,0.5378620314304778
2889,0.28695157,0.5895772270827507
2890,0.31361783,0.6744965832226367
2891,0.35994166,0.5458905762334907
2892,0.34613612,0.4369033986207376
2893,0.29992187,3.298065132153647e-10
2894,0.16028887,1.6476838723381242e-10
2895,0.066752136,4.4559908453630124e-11
2896,0.02112497,0.0
2897,0.02112497,0.0
2898,0.02112497,0.0
2899,0.02112497,0.0
2900,0.02112497,0.0
2901,0.02112497,0.0
2902,0.02112497,0.0
2903,0.02112497,0.0
2904,0.02112497,0.0
2905,0.02112497,0.0
2906,0.02112497,5.7869563942842695e-11
2907,0.02112497,2.1034914619151942e-10
2908,0.02112497,0.4588094930539344
2909,0.30826297,0.586266140771368
2910,0.3635061,0.6436127689590029
2911,0.34283635,0.007301840624844704
2912,0.25390103,0.8035538504903381
2913,0.5207857,0.7565442395811599
2914,0.53479064,0.006740478664925647
2915,0.37522748,0.5466327826784261
2916,0.4050171,0.004331482624143352
2917,0.24910319,3.222576453363988e-10
2918,0.10294145,1.4827912148130252e-10
2919,0.020928372,4.484279445917331e-11
2920,0.02112497,0.0
2921,0.02112497,0.0
2922,0.02112497,0.0
2923,0.02112497,0.0
2924,0.02112497,0.0
2925,0.02112497,0.0
2926,0.02112497,0.0
2927,0.02112497,0.0
2928,0.02112497,0.0
2929,0.02112497,0.0
2930,0.02112497,4.5932352002768816e-11
2931,0.02112497,1.4621748656377647e-10
2932,0.02112497,2.66961202049721e-10
2933,0.02112497,3.211574840834832e-10
2934,0.02112497,0.394346174290502
2935,0.26578107,3.1961539275206455e-10
2936,0.17142563,3.8236654982651606e-10
2937,0.055847455,0.005708104502054559
2938,0.025064342,0.6472220083502488
2939,0.43240803,0.006105485660989101
2940,0.3113475,0.5217756777150276
2941,0.35309178,3.2092506844932065e-10
2942,0.23537384,2.3447676823581926e-10
2943,0.093147956,6.721414620603e-11
2944,0.02112497,6.921598055212314e-12
2945,0.02112497,0.0
2946,0.02112497,0.0
2947,0.02112497,0.0
2948,0.02112497,0.0
2949,0.02112497,0.0
2950,0.02112497,0.0
2951,0.02112497,0.0
2952,0.02112497,0.0
2953,0.02112497,0.0
2954,0.02112497,6.880373831501123e-11
2955,0.02112497,2.9412380873806114e-10
2956,0.02112497,0.004502970305371572
2957,0.024231328,0.4881580026377188
2958,0.3281894,0.0051703955766660885
2959,0.2192267,0.5370897134121849
2960,0.32676908,0.005472248503618032
2961,0.24442665,0.6152337920439817
2962,0.37950313,0.7351954355796144
2963,0.45707157,0.005683128220836945
2964,0.3096814,0.00519051147101405
2965,0.18491076,3.4319420710083237e-10
2966,0.022314563,1.8881881950247435e-10
2967,0.020890724,5.949308583961677e-11
2968,0.02112497,4.07152826777195e-13
2969,0.02112497,0.0
2970,0.02112497,0.0
2971,0.02112497,0.0
2972,0.02112497,0.0
2973,0.02112497,0.0
2974,0.02112497,0.0
2975,0.02112497,0.0
2976,0.02112497,0.0
2977,0.02112497,8.1430565355439e-13
2978,0.02112497,1.1239750626897854e-10
2979,0.02112497,2.684087155579809e-10
2980,0.02112497,0.0038964398287319193
2981,0.023812339,0.004127588122608835
2982,0.025052022,0.47415576245433433
2983,0.3183402,0.7301492852327446
2984,0.4285246,0.9262938871800747
2985,0.48776418,0.7208352394315656
2986,0.51343644,0.6181644449328445
2987,0.4817343,0.5953218989980602
2988,0.3733448,0.4545373579665919
2989,0.30357468,2.947006093471183e-10
2990,0.17679787,1.8626817746084915e-10
2991,0.07172177,7.58648714224617e-11
2992,0.02112497,8.1430565355439e-13
2993,0.02112497,0.0
2994,0.02112497,0.0
2995,0.02112497,0.0
2996,0.02112497,0.0
2997,0.02112497,0.0
2998,0.02112497,0.0
2999,0.02112497,0.0
3000,0.02112497,0.0
3001,0.02112497,2.035764133885975e-12
3002,0.02112497,1.6815878313734974e-10
3003,0.02112497,3.134652652512122e-10
3004,0.02112497,0.005652413629466941
3005,0.025025833,0.5380885101903726
3006,0.36272395,0.6183782001669025
3007,0.39091203,0.006029627999950175
3008,0.23340024,0.0054299046096332034
3009,0.13528539,0.006534586569834754
3010,0.026862394,0.004940468741269505
3011,0.0260985,0.45264621713859465
3012,0.3036792,0.5028570671483086
3013,0.32794628,0.5647141852450845
3014,0.29837197,2.0028738195978797e-10
3015,0.2029194,6.351414489269224e-11
3016,0.10892216,0.0
3017,0.02112497,0.0
3018,0.02112497,0.0
3019,0.02112497,0.0
3020,0.02112497,0.0
3021,0.02112497,0.0
3022,0.02112497,0.0
3023,0.02112497,0.0
3024,0.02112497,0.0
3025,0.02112497,0.0
3026,0.02112497,9.894153023264292e-11
3027,0.02112497,3.6304587584335446e-10
3028,0.02112497,0.004700846579185289
3029,0.024368051,0.6658802115259644
3030,0.4450213,6.487725824177866e-05
3031,0.3242119,0.007696689802137726
3032,0.15490502,0.8303915835378737
3033,0.559163,0.682436910808725
3034,0.5270559,0.6780222722320105
3035,0.44873103,0.7107370018635581
3036,0.41424805,0.586347996225374
3037,0.3843792,0.0004532883314613859
3038,0.25925788,3.329530411548022e-10
3039,0.11758462,1.1318297270175899e-10
3040,0.021103872,2.4429169606631696e-12
3041,0.02112497,0.0
3042,0.02112497,0.0
3043,0.02112497,0.0
3044,0.02112497,0.0
3045,0.02112497,0.0
3046,0.02112497,0.0
3047,0.02112497,0.0
3048,0.02112497,0.0
3049,0.02112497,0.0
3050,0.02112497,1.2005070358975362e-11
3051,0.02112497,5.4538544878771776e-11
3052,0.02112497,7.540131019335198e-11
3053,0.02112497,1.484949976885614e-10
3054,0.02112497,0.0039707324960929205
3055,0.02386365,0.005276000841111424
3056,0.025864597,0.6566895839254022
3057,0.4377028,0.5670129014751414
3058,0.4117419,0.4297595637520322
3059,0.2984061,3.4804695985498304e-10
3060,0.16246004,2.8322271668975243e-10
3061,0.064814545,1.7504687513673574e-10
3062,0.02112497,1.1510549745569756e-10
3063,0.02112497,7.419342385947436e-11
3064,0.02112497,1.8321877204973775e-11
3065,0.02112497,0.0
3066,0.02112497,0.0
3067,0.02112497,0.0
3068,0.02112497,0.0
3069,0.02112497,0.0
3070,0.02112497,0.0
3071,0.02112497,0.0
3072,0.02112497,0.0
3073,0.02112497,4.07152826777195e-13
3074,0.02112497,5.574685610130006e-11
3075,0.02112497,2.5591251594502137e-10
3076,0.02112497,0.00042952078519826716
3077,0.021420855,0.5435316345433503
3078,0.3665972,0.41238304451673174
3079,0.32486328,0.004981998329600779
3080,0.15293674,0.5324583500075942
3081,0.31636724,0.5938251874710033
3082,0.38030836,0.5622025612449028
3083,0.32144535,0.00556033347298611
3084,0.21719278,0.5080100951122074
3085,0.32388055,0.5341090161972762
3086,0.35187393,3.2648864140909707e-10
3087,0.19007544,9.057029769596985e-11
3088,0.09751019,5.292986748103535e-12
3089,0.02112497,0.0
3090,0.02112497,0.0
3091,0.02112497,0.0
3092,0.02112497,0.0
3093,0.02112497,0.0
3094,0.02112497,0.0
3095,0.02112497,0.0
3096,0.02112497,0.0
3097,0.02112497,0.0
3098,0.02112497,2.6933159491311446e-11
3099,0.02112497,9.940381795248479e-11
3100,0.02112497,2.5308238006695337e-10
